"6595",1,"The Life Ahead",34,"2020-11-13",2020,"PG-13","95 min","Dramas","A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her."
"6596",1,"The Lift Boy",29,"2020-04-27",2020,"TV-MA","107 min","Dramas","When a lazy young man replaces his father as the elevator operator of a posh residential complex, what he sees as menial work soon takes on new meaning."
"6597",1,"The Light of My Eyes","","2020-06-05",2010,"TV-MA","96 min","Dramas","A composer hides his love for his formerly blind ex when she returns to Egypt engaged to his childhood friend — the doctor who restored her sight."
"6598",1,"The Lighthouse of the Orcas",67,"2017-04-07",2016,"TV-MA","110 min","Dramas","A mother travels to Patagonia with her autistic son with the hopes that a ranger and a pod of wild orcas can help him find an emotional connection."
"6599",1,"The Lion Woman",48,"2017-10-01",2016,"TV-14","118 min","Dramas","A girl born with a condition that causes abnormal hair growth across her body tries to cope with the challenges of being different."
"6600",1,"The Little Hours",10,"2018-12-23",2017,"R","89 min","Comedies","Life at a convent takes an unruly turn when three unconventionally opinionated nuns cross paths with a tempting new gardener."
"6601",1,"The Little Mermaid",76,"2018-12-01",2018,"PG","85 min","Children & Family Movies","In this take on the classic tale, a captive circus mermaid transforms the lives of a skeptical journalist and his wide-eyed young sister."
"6602",0,"The Little Nyonya","","2017-11-01",2009,"TV-14","1 Season","International TV Shows","An orphaned Chinese woman in Singapore refuses to yield to her lowly station in life, setting her family on a tumultuous course for generations."
"6603",1,"The Little Prince",20,"2020-11-06",2015,"PG","107 min","Children & Family Movies","When an overscheduled girl befriends an eccentric aviator, he regales her with tales about the adventures of an unusual boy who lives on an asteroid."
"6604",1,"The Little Switzerland",67,"2019-08-16",2019,"TV-MA","86 min","Comedies","The discovery of the tomb of William Tell’s son in a town in the Basque Country spurs the village's cantankerous citizens to lobby for Swiss annexation."
"6605",1,"The Little Vampire",45,"2020-04-01",2017,"TV-G","83 min","Children & Family Movies","An American kid obsessed with the undead befriends and offers to help a young vampire whose family is being targeted by a merciless vampire hunter."
"6606",1,"The Little Wars",20,"2020-10-19",1982,"TV-14","108 min","Dramas","Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal, who must embrace his feudal heritage when his father is kidnapped."
"6607",1,"The Lives of Others",22,"2019-03-15",2006,"R","138 min","Dramas","As a secret police agent eavesdrops on a successful writer in East Germany in 1984, he becomes increasingly fascinated by the man's life and politics."
"6608",0,"The Lizzie Borden Chronicles",76,"2016-02-01",2015,"TV-14","1 Season","Crime TV Shows","Exonerated in the murder of her father and stepmother, Lizzie Borden takes on crime lords, detectives and other foes as she savors her new infamy."
"6609",1,"The Lobster",32,"2018-12-02",2015,"R","119 min","Comedies","In a near-future world, single people are hunted and forced to find mates within 45 days, or be turned into animals and banished to the wilderness."
"6610",1,"The Lodgers",32,"2018-08-23",2017,"R","93 min","Horror Movies","Twin siblings live under a curse in their ancestral home, but one of them is tempted to defy house rules, angering the spirits keeping them hostage."
"6611",1,"The Lonely Island Presents: The Unauthorized Bash Brothers Experience","","2019-05-23",2019,"TV-MA","30 min","Comedies","The Lonely Island spoofs notorious baseball stars Jose Canseco and Mark McGwire in this visual rap album set in the Bash Brothers' 1980s heyday."
"6612",1,"The Long Dumb Road",76,"2020-07-08",2018,"R","91 min","Comedies","Bound for art school, a sheltered student gets roped into the antics of a freewheeling mechanic who hitches a ride after fixing his car."
"6613",1,"The Long Goodbye: The Kara Tippetts Story",76,"2019-06-23",2019,"TV-PG","87 min","Documentaries","Faced with terminal breast cancer, a courageous wife and mother turns her suffering into a resilient message of faith, love and compassion."
"6614",1,"The Longest Yard",76,"2019-11-20",1974,"R","121 min","Classic Movies","Washed-up professional quarterback Paul Crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards."
"6615",1,"The Longshots",76,"2019-01-30",2008,"PG","95 min","Comedies","When an 11-year-old girl becomes Pop Warner football's first female quarterback, she raises eyebrows – till she takes her team to the brink of glory."
"6616",1,"The Look of Silence",17,"2016-02-26",2014,"PG-13","103 min","Documentaries","In a society terrorized into silence, the brother of a 1960s Indonesian genocide victim learns the identity of his murderers and confronts them."
"6617",1,"The Lord of the Rings: The Return of the King",46,"2020-01-01",2003,"PG-13","201 min","Action & Adventure","Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor."
"6618",1,"The Lord of the Rings: The Two Towers",46,"2020-01-01",2002,"PG-13","179 min","Action & Adventure","Frodo and Sam head to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin."
"6619",1,"The Lost Brother",1,"2017-09-01",2017,"TV-MA","113 min","Dramas","While settling the affairs of his murdered mother and brother, a man partners with a local thug in a life insurance scam, putting him on a dark path."
"6620",1,"The Lost Husband",76,"2020-08-10",2020,"PG-13","110 min","Dramas","Looking to start anew, a widow retreats with her children to her aunt's goat farm, where the ranch's manager helps her navigate country life and loss."
"6621",1,"The Lost Okoroshi",47,"2020-09-04",2019,"TV-MA","94 min","Comedies","A disillusioned security guard transforms into a masquerade, channeling ancestral spirits as he roams the streets of Lagos."
"6622",1,"The Love Affair",52,"2019-03-07",2015,"TV-MA","127 min","Dramas","Feeling betrayed by their romantic partners' infidelity, Adrianne and Vince struggle to forgive while finding comfort with each other."
"6623",1,"The Love Guru",75,"2019-11-20",2008,"PG-13","87 min","Comedies","Raised on an ashram in India, a self-styled love guru returns to his native America to settle a romantic rivalry between two pro hockey players."
"6624",1,"The Lovebirds",76,"2020-05-22",2020,"R","87 min","Action & Adventure","When a couple in the fast lane to splitsville accidentally careens into a murder, they take off on a wild race to find the killer and clear their names."
"6625",1,"The Lovers",76,"2019-11-05",2017,"R","98 min","Comedies","On the verge of divorce, a middle-aged couple, each involved in a serious affair, rethink their marriage and the meaning of love and fidelity."
"6626",1,"The Lovers and the Despot",75,"2017-02-23",2016,"TV-14","98 min","Documentaries","This firsthand account tells of two kidnapped South Korean movie professionals who became the unwilling personal filmmakers of dictator Kim Jong-il."
"6627",1,"The lynx",53,"2019-10-01",1982,"TV-14","82 min","Dramas","A priest's duties are tested when a young guerrilla asks for absolution while confessing his plans to murder a local man he believes is a traitor."
"6628",1,"The Mad Monk",26,"2018-08-16",1993,"TV-14","85 min","Comedies","To avoid punishment for his misdeeds, an arrogant god accepts a mission to reform three mortals on earth, where he must also contend with a demon."
"6629",1,"The Magic Pill",76,"2018-04-24",2017,"TV-PG","90 min","Documentaries","Doctors, farmers, chefs and others weigh in on the controversial ketogenic diet and its potential to eradicate common illnesses."
"6630",0,"The Magic School Bus",10,"2014-11-19",1997,"TV-Y","4 Seasons","Kids' TV","Join Ms. Frizzle as the Magic School Bus travels to outer space, under the sea, through an anthill – and even inside the human body!"
"6631",0,"The Magic School Bus Rides Again",76,"2018-04-13",2018,"TV-Y","2 Seasons","Kids' TV","Ms. Frizzle's kid sister Fiona takes the wheel at Walkerville Elementary, leading the class on wild adventures packed with science-fueled fun."
"6632",1,"The Magic School Bus Rides Again In the Zone",10,"2020-12-26",2020,"TV-Y","46 min","Children & Family Movies","Ms. Frizzle's class sees every show on a pop star's New Year's Eve tour, learning about time zones as they attend all her concerts on the same night."
"6633",1,"The Magic School Bus Rides Again Kids In Space",76,"2020-08-07",2020,"TV-Y","46 min","Children & Family Movies","The Magic School Bus kids blast into orbit — and onto the International Space Station — only to find themselves on the run from a giant tardigrade!"
"6634",1,"The Magic School Bus Rides Again The Frizz Connection",10,"2020-10-20",2020,"TV-Y","46 min","Children & Family Movies","Lightning splits the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus!"
"6635",0,"The Magicians",76,"2021-01-15",2020,"TV-MA","5 Seasons","TV Dramas","When grad student Quentin Coldwater enters a college specializing in magic, he learns that the mythic fantasy world he once read about is very real."
"6636",1,"The Main Event",76,"2020-04-10",2020,"TV-G","103 min","Children & Family Movies","Using special powers from a magical mask, a young WWE fan causes chaos when he enters a wrestling competition and fights an intimidating rival."
"6637",0,"The Making of Frozen Planet",75,"2016-01-28",2012,"TV-PG","1 Season","British TV Shows","Documentary crew members brave Earth's most frigid regions to capture the majesty and mystery found in the chillier side of the animal kingdom."
"6638",1,"The Man Who Feels No Pain",29,"2019-05-22",2018,"TV-14","137 min","Action & Adventure","Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial-arts hero in this high-action, meta comedy."
"6639",1,"The Man Who Would Be Polka King",76,"2018-01-12",2009,"TV-14","68 min","Documentaries","This irreverent documentary reveals how charming entertainer Jan Lewan bilked investors out of millions in a complicated investment scam."
"6640",1,"The Man Without Gravity",34,"2019-11-01",2019,"TV-MA","107 min","Dramas","A gravity-defying boy raised in seclusion matures into an extraordinary man – and an international celebrity – who longs for human connection."
"6641",1,"The Mansion",20,"2018-07-28",2017,"TV-MA","100 min","Comedies","A group of students celebrates New Year's at a remote Belgian estate, where their substance-fueled revelry soon descends into a bloodstained nightmare."
"6642",0,"The Many Faces of Ito",36,"2017-11-24",2017,"TV-14","1 Season","International TV Shows","A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice."
"6643",1,"The Married Couples",18,"2020-05-21",1981,"TV-14","195 min","Comedies","Hailing from different classes, a young man and his wife try to find their version of happily married when both yearn to leave their old lives behind."
"6644",1,"The Mars Generation",76,"2017-05-05",2017,"TV-PG","98 min","Children & Family Movies","Self-professed teenage ""space nerds"" at Space Camp chase their dreams of traveling to Mars, while experts reflect on NASA's history and future."
"6645",1,"The Mask of Zorro",76,"2020-01-01",1998,"PG-13","138 min","Action & Adventure","An aging Zorro passes the torch to a young successor, schooling him in discipline and training him to take up the sword against crooked officials."
"6646",1,"The Massively Mixed-Up Middle School Mystery",76,"2019-11-02",2015,"TV-Y","40 min","Children & Family Movies","After the school principal gets pranked, a curious crew of preteen super sleuths tests their detective skills to solve an underwater ruse."
"6647",1,"The Master",76,"2020-01-14",2012,"R","137 min","Dramas","A heavy-drinking loner finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion."""
"6648",1,"The Match",34,"2020-09-01",2020,"TV-MA","97 min","Dramas","One football match on a dirt pitch near Rome becomes a day of reckoning as a young player, his coach and their team's owner wrestle internal demons."
"6649",1,"The Matrix",76,"2019-11-01",1999,"R","136 min","Action & Adventure","A computer hacker learns that what most people perceive as reality is actually a simulation created by machines, and joins a rebellion to break free."
"6650",1,"The Matrix Reloaded",76,"2019-11-01",2003,"R","138 min","Action & Adventure","The crew must protect Zion, the last outpost still under human control, after it is pinpointed by the machines responsible for the Matrix."
"6651",1,"The Matrix Revolutions",76,"2019-11-01",2003,"R","129 min","Action & Adventure","The final installment in the Matrix trilogy finds an unconscious Neo trapped in a subway station in a zone between the Matrix and the machine world."
"6652",1,"The Maus",67,"2018-06-30",2017,"TV-MA","90 min","Horror Movies","While traveling with her German boyfriend, Selma is confronted by the violent remnants of the Bosnian War and the ethnic cleansing her family faced."
"6653",1,"The Mayo Clinic",76,"2019-04-19",2018,"TV-14","116 min","Documentaries","A look at how a world-renowned medical institution prioritizes patients' needs and has adapted to healthcare's evolving demands for over 150 years."
"6654",1,"The Mayor",65,"2017-09-30",2017,"TV-MA","130 min","Dramas","With the presidency in mind, the incumbent mayor of Seoul runs for an unprecedented third term – and will stop at nothing to keep his secrets hidden."
"6655",1,"The Meaning of Monty Python",75,"2018-10-02",2013,"TV-MA","60 min","Documentaries","Five Pythons reflect on their creative process, politics, television and the making of their award-winning final film, ""The Meaning of Life."""
"6656",0,"The Mechanism",7,"2019-05-10",2019,"TV-MA","2 Seasons","Crime TV Shows","A scandal erupts in Brazil during an investigation of alleged government corruption via oil and construction companies. Loosely inspired by true events."
"6657",1,"The Memory of Water",11,"2017-02-15",2015,"TV-MA","88 min","Dramas","When the accidental death of a couple's young son sends them grieving in opposite directions, they're forced to re-examine their life and marriage."
"6658",1,"The Memphis Belle: A Story of a
Flying Fortress",76,"2017-03-31",1944,"TV-PG","40 min","Classic Movies","This documentary centers on the crew of the B-17 Flying Fortress Memphis Belle as it prepares to execute a strategic bombing mission over Germany."
"6659",1,"The Men Who Stare at Goats",76,"2019-06-04",2009,"R","94 min","Comedies","A journalist latches onto an unbelievable story in Iraq when he meets Lyn, a man of mysterious origins who reveals he was a ""warrior monk."""
"6660",0,"The Mess You Leave Behind",67,"2020-12-11",2020,"TV-MA","1 Season","International TV Shows","A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before... and begins fearing for her own life."
"6661",0,"The Messengers",76,"2016-04-17",2015,"TV-14","1 Season","TV Dramas","A group of strangers who are killed by a mysterious object soon come back to life and learn they have been chosen to prevent the apocalypse."
"6662",0,"The Method",57,"2017-11-15",2015,"TV-MA","1 Season","Crime TV Shows","An ambitious young law enforcement graduate is thrilled when her idol takes her on as a trainee. But his methods aren't anything like she imagined."
"6663",1,"The Meyerowitz Stories (New and Selected)",76,"2017-10-13",2017,"TV-MA","113 min","Comedies","Grudges and rivalries abound as three adult siblings converge in New York to contend with their prickly artist father – and his fading legacy."
"6664",1,"The Midas Touch",26,"2019-07-21",2013,"TV-14","98 min","Comedies","A debt collector takes over the management of a group of starlets after their talent agent defaults on a loan, but soon finds he's in over his head."
"6665",0,"The Midnight Gospel",76,"2020-04-20",2020,"TV-MA","1 Season","TV Comedies","Traversing trippy worlds inside his universe simulator, a space caster explores existential questions about life, death and everything in between."
"6666",1,"The Midnight Sky",76,"2020-12-23",2020,"PG-13","119 min","Dramas","In the aftermath of a global catastrophe, a lone scientist in the Arctic races to contact a crew of astronauts with a warning not to return to Earth."
"6667",1,"The Milk System",22,"2019-07-12",2017,"TV-14","91 min","Documentaries","Farmers, scientists and industry insiders delve into the hidden costs and consequences of global dairy production and offer up possible solutions."
"6668",1,"The Millions",47,"2020-07-17",2019,"TV-MA","95 min","Comedies","To pull off a massive heist, a charismatic con artist attempts to rob a fortified home with the help of a team he can't completely trust."
"6669",0,"The Mind of a Chef",76,"2017-11-01",2016,"TV-PG","5 Seasons","Docuseries","Producer and narrator Anthony Bourdain explores the creative processes of international celebrity chefs to learn what fuels their culinary artistry."
"6670",0,"The Mind, Explained",76,"2019-09-12",2019,"TV-14","1 Season","Docuseries","Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series."
"6671",1,"The Minimalists: Less Is Now",76,"2021-01-01",2021,"TV-14","54 min","Documentaries","They've built a movement out of minimalism. Longtime friends Joshua Fields Millburn and Ryan Nicodemus share how our lives can be better with less."
"6672",0,"The Minimighty Kids",20,"2018-04-15",2012,"TV-G","2 Seasons","Kids' TV","Some have big feet or a sniffly nose, others are clumsy or too sweaty – but these kids soon discover their mini problems can become superpowers."
"6673",0,"The Minions of Midas",67,"2020-11-13",2020,"TV-MA","1 Season","Crime TV Shows","A millionaire publisher gets a blackmail note — his decision can mean life or death. Inspired by a Jack London story but set in contemporary Madrid."
"6674",0,"The Ministry of Time",67,"2018-01-28",2017,"TV-MA","3 Seasons","International TV Shows","Three officers from different eras work for a secret agency guarding Spain's past from time-traveling intruders trying to manipulate history."
"6675",0,"The Miracle",65,"2017-04-10",2016,"TV-14","1 Season","International TV Shows","Polar opposites in personality and looks, fraternal twin sisters who live completely different lives wake up one day to find they've switched bodies."
"6676",0,"The Mire",53,"2020-03-25",2018,"TV-MA","1 Season","Crime TV Shows","In an early-'80s Polish town, a prostitute and a youth leader are found killed, but the police's handling of the case makes two journalists suspicious."
"6677",1,"The Mirror Boy",75,"2020-06-30",2011,"TV-14","86 min","Action & Adventure","A young boy is taken to his mother's birth home in Africa, where a mystical adventure in an ominous forest turns into a journey of self-discovery."
"6678",0,"The Missing Menu","","2019-05-08",2016,"TV-PG","1 Season","International TV Shows","A single mom and skilled chef yearns for her children to settle down and offers them life lessons through the special dishes she creates."
"6679",0,"The Mist",10,"2017-10-24",2017,"TV-MA","1 Season","TV Dramas","Trapped by a mysterious fog, residents of a Maine village discover that it hides nightmarish creatures. A new series based on Stephen King's novella."
"6680",1,"The Mistress",52,"2019-02-27",2012,"TV-MA","132 min","Dramas","The mistress of a wealthy businessman is torn between her loyalty to him and her love for a young architect connected to her in unexpected ways."
"6681",1,"The Mitfords: A Tale of Two Sisters",75,"2017-06-01",2017,"TV-PG","44 min","Documentaries","Jessica and Diana were sisters who were separated by just a few years in age. But their political ideologies couldn't have been any farther apart."
"6682",1,"The Model",17,"2016-12-06",2016,"TV-MA","104 min","Dramas","Danish teen Emma moves to Paris hoping to become a top model, but her dreams soon unravel when her affair with photographer Shane turns obsessive."
"6683",1,"The Monster",76,"2019-01-09",2016,"R","91 min","Horror Movies","A troubled mother-daughter relationship faces the ultimate test when the duo’s broken-down car leaves them trapped within reach of a vicious creature."
"6684",1,"The Monster of Mangatiti",46,"2015-12-15",2015,"TV-MA","70 min","Dramas","Real events are dramatized in the unthinkable story of a resilient teenager held prisoner by a seasoned predator on a remote farm in the 1980s."
"6685",0,"The Mortified Guide",76,"2018-02-14",2018,"TV-MA","1 Season","Docuseries","Brave people get onstage to read hilarious and humiliating tales of gawky teenage love, family dysfunction and other stories from their younger years."
"6686",1,"The Most Assassinated Woman in the World",6,"2018-09-07",2018,"TV-MA","102 min","Dramas","In 1930s Paris, an actress famous for her gory death scenes at the Grand Guignol Theater contends with a mysterious stalker and ghosts from her past."
"6687",0,"The Most Beautiful Hands of Delhi",68,"2017-07-20",2017,"TV-MA","1 Season","International TV Shows","A stalled career, failed marriage and receding hairline drive a middle-aged Swedish man to try to revitalize his life by visiting India."
"6688",1,"The Most Hated Woman in America",76,"2017-03-24",2017,"TV-MA","93 min","Dramas","This drama follows the controversial life of outspoken atheist Madalyn Murray O'Hair, from her landmark court battles to her infamous abduction."
"6689",1,"The Most Unknown",76,"2018-08-09",2018,"TV-PG","92 min","Documentaries","Traversing disciplines from physics to psychology, nine scientists share ideas and seek common ground by delving into deep existential questions."
"6690",1,"The Motive",67,"2018-08-17",2017,"TV-MA","114 min","Comedies","An aspiring writer with no imagination seeks inspiration for his novel by manipulating the lives of his neighbors so that he can write about them."
"6691",0,"The Movies That Made Us",76,"2019-11-29",2019,"TV-MA","1 Season","Docuseries","These blockbusters brought us together and gave us the time of our lives. Meet the actors, directors and industry insiders who made them happen."
"6692",0,"The Mr. Peabody and Sherman Show",76,"2017-04-21",2017,"TV-Y7","4 Seasons","Kids' TV","Mr. Peabody and Sherman host a zany late-night comedy show from a swanky penthouse, with time-traveling historical figures and a live audience."
"6693",1,"The Muppets",76,"2020-09-01",2011,"PG","104 min","Children & Family Movies","When the Muppets learn that their beloved theater is slated for demolition, the gang reunite to raise the $10 million they need to save it."
"6694",0,"The Murder Detectives",75,"2017-03-31",2015,"TV-MA","1 Season","British TV Shows","This series tracks the ups and downs of an 18-month investigation into the 2014 stabbing murder of teenager Nicholas Robinson in Bristol, England."
"6695",1,"The Music of Silence",34,"2018-07-01",2017,"TV-PG","115 min","Dramas","Based on the autobiography by tenor Andrea Bocelli, this musical biopic chronicles his life from his bumpy childhood to his meteoric rise to fame."
"6696",0,"The Naked Director",36,"2019-08-08",2019,"TV-MA","1 Season","International TV Shows","In 1980s Japan, one determined man turned every crushing setback into opportunity. His name was Toru Muranishi, and he revolutionized his industry."
"6697",1,"The Naked Gun 2 1/2: The Smell of Fear","","2020-01-01",1991,"PG-13","85 min","Comedies","Bumbling cop Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that would put them out of business."
"6698",1,"The Naked Gun: From the Files of Police Squad!",76,"2021-01-01",1988,"PG-13","85 min","Comedies","Hapless cop Frank Drebin causes more problems than he solves while trying to stop a deadly plot involving Queen Elizabeth II."
"6699",1,"The Natural",76,"2020-01-01",1984,"PG","138 min","Classic Movies","A gifted baseball player whose life has taken some startling turns becomes a 35-year-old rookie who helps a cellar-dwelling team get back in the game."
"6700",1,"The Negro Soldier",76,"2017-03-31",1944,"TV-14","40 min","Classic Movies","This documentary urged African Americans to enlist and join in the effort to be part of America's continuing fight in World War II."
"6701",0,"The Neighbor",67,"2019-12-31",2019,"TV-MA","1 Season","International TV Shows","Self-centered Javier's life gets a bit messy when he unexpectedly becomes a superhero – and his recent ex is tasked with uncovering his identity."
"6702",0,"The Netflix Afterparty",76,"2021-01-02",2021,"TV-MA","1 Season","Stand-Up Comedy & Talk Shows","Hosts David Spade, Fortune Feimster and London Hughes welcome guests from the newest and biggest Netflix titles for fun conversations, skits and more."
"6703",1,"The Netflix Afterparty: The Best Shows of The Worst Year",76,"2020-12-13",2020,"TV-MA","59 min","Comedies","David Spade, Fortune Feimster and London Hughes welcome guests from ""Tiger King,"" ""Emily in Paris,"" ""The Queen's Gambit"" and more. Plus: Kevin Hart."
"6704",0,"The New Legends of Monkey",2,"2020-08-07",2020,"TV-PG","2 Seasons","Kids' TV","A valiant girl liberates the Monkey King – a god long trapped in stone – in a quest to find seven sacred scrolls and save the world from evil."
"6705",1,"The New Romantic",10,"2019-04-15",2018,"TV-MA","82 min","Comedies","Fed up with dating and debt, a naïve college senior documents her experience of being with a wealthy, older man for a gonzo journalism grant."
"6706",1,"The Next Karate Kid",76,"2020-11-01",1994,"PG","107 min","Action & Adventure","In Boston, karate master Mr. Miyagi finds a new pupil in troubled teen Julie Pierce when she gets bullied by a group of relentless classmates."
"6707",1,"The Next Skin",67,"2017-05-01",2016,"TV-MA","104 min","Dramas","When a withdrawn, long-missing teenager reappears in a chilly alpine town, his heartbroken family begins to wonder if he's actually who he says he is."
"6708",0,"The Next Step",10,"2020-08-01",2018,"TV-G","1 Season","Kids' TV","This drama series follows young dancers at the Next Step Dance Studio as they attempt to win the coveted regional dance championships."
"6709",1,"The Night Clerk",76,"2020-06-06",2020,"R","90 min","Dramas","After a charming guest checks in, a voyeuristic hotel clerk on the autism spectrum becomes a suspect in a murder that takes place during his shift."
"6710",1,"The Night Comes for Us",30,"2018-10-19",2018,"TV-MA","121 min","Action & Adventure","After sparing a girl's life during a massacre, an elite Triad assassin is targeted by an onslaught of murderous gangsters."
"6711",0,"The Night Shift",76,"2018-06-07",2017,"TV-14","4 Seasons","TV Dramas","After returning from a dangerous tour of duty, an Army doctor finds that working the night shift at a San Antonio hospital can be treacherous, too."
"6712",0,"The Nineties",76,"2018-09-30",2017,"TV-14","1 Season","Docuseries","This U.S.-focused series dives into the cultural and political changes that swept the last decade of the 20th century. Executive produced by Tom Hanks."
"6713",1,"The NSU-Complex",22,"2016-12-28",2016,"TV-14","90 min","Documentaries","For 13 years, the underground neo-Nazi organization NSU eluded German police while planting bombs, robbing banks and killing immigrants at random."
"6714",1,"The Nut Job",10,"2020-06-18",2014,"PG","85 min","Children & Family Movies","When his grouchy attitude gets him kicked out of the park, Surly the squirrel hatches a plan to rob Maury's Nut Shop to stock up for winter."
"6715",1,"The Nutcracker and the Four Realms",76,"2019-05-28",2018,"PG","99 min","Children & Family Movies","When her late mother gifts her a key, Clara embarks on a dreamlike journey full of fantasy and conflict in this retelling of the holiday classic."
"6716",0,"The OA",76,"2019-03-22",2019,"TV-MA","2 Seasons","TV Dramas","Seven years after vanishing from her home, a young woman returns with mysterious new abilities and recruits five strangers for a secret mission."
"6717",0,"The Oath",61,"2017-07-01",2011,"TV-14","1 Season","International TV Shows","Two doctors with opposite approaches to treating patients clash on the job and must learn to trust each other's expertise, allowing love to bloom."
"6718",1,"The Occupant",67,"2020-03-25",2020,"TV-MA","104 min","Independent Movies","An unemployed advertising executive begins stalking the new tenants of his former home and his motives toward the family turn sinister."
"6719",0,"The Office (U.S.)",76,"2016-01-01",2012,"TV-14","9 Seasons","TV Comedies","This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company."
"6720",1,"The Old Guard",76,"2020-07-10",2020,"R","126 min","Action & Adventure","Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal."
"6721",1,"The Old Thieves: The Legend of Artegios",43,"2019-11-01",2007,"TV-MA","97 min","Documentaries","While carrying out prison sentences, five notorious thieves in Mexico City share their principles, preferred methods and respect for the craft."
"6722",0,"The Ollie & Moon Show",20,"2020-01-14",2018,"TV-Y","1 Season","Kids' TV","Two quirky cats, Ollie and Moon, and their friend Stanley the snail travel the world, solving everyday problems and learning about different cultures."
"6723",1,"The One I Love",76,"2019-05-30",2014,"R","91 min","Comedies","Confronted with the potential end of their marriage, Ethan and Sophie take off for a weekend together, hoping to negotiate their future."
"6724",1,"The Only Mother To You All",52,"2019-02-27",2008,"TV-PG","106 min","Comedies","Raising her large family alone after her husband's death, Ina searches for work and finally lands the most unlikely job: president of the Philippines."
"6725",1,"The Open House",10,"2018-01-19",2018,"TV-MA","95 min","Horror Movies","Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them."
"6726",0,"The Order",76,"2020-06-18",2020,"TV-MA","2 Seasons","International TV Shows","Out to avenge his mother's death, a college student pledges a secret order and lands in a war between werewolves and practitioners of dark magic."
"6727",1,"The Original Kings of Comedy",76,"2020-01-01",2000,"R","111 min","Stand-Up Comedy","Director Spike Lee documents the last night of the hit comedy tour featuring comics Steve Harvey, Cedric the Entertainer, D.L. Hughley and Bernie Mac."
"6728",0,"The Originals",76,"2018-08-09",2018,"TV-14","5 Seasons","TV Dramas","The Mikaelsons move to New Orleans and form an alliance with local witches in an effort to rule the city once again in this ""Vampire Diaries"" spinoff."
"6729",1,"The Other",20,"2020-05-29",1999,"TV-MA","106 min","Dramas","When a graduate student elopes with a plucky reporter, his wealthy, possessive mother connives with his militant brother-in-law to wreck the union."
"6730",1,"The Other Guys",76,"2020-02-01",2010,"PG-13","108 min","Action & Adventure","New York cops Allen and Terry toil in obscurity as lowly desk jockeys until a big break finally gives them a chance to tackle real police work."
"6731",1,"The Other One: The Long Strange Trip of Bob Weir",76,"2015-05-22",2015,"TV-14","84 min","Documentaries","This chronicle of Bob Weir highlights his brotherhood with Jerry Garcia and his success as a member of one of the world's most influential bands."
"6732",1,"The Other Side of the Wind",20,"2018-11-02",2018,"R","122 min","Classic Movies","On the last day of his life, a legendary director struggles to complete a new project and contemplates his legacy in this layered film by Orson Welles."
"6733",1,"The Ottoman Lieutenant",72,"2020-08-01",2017,"R","111 min","Dramas","As World War I looms, an American nurse travels to the Ottoman Empire on a medical mission, where she clashes with a dashing lieutenant."
"6734",1,"The Outcasts",76,"2017-08-14",2017,"TV-14","94 min","Comedies","After failing to strike a truce with their school's queen bee, two misfit best friends lead a nerd uprising that turns social hierarchy on its head."
"6735",1,"The Outpost",76,"2020-10-01",2020,"R","123 min","Action & Adventure","A group of vastly outnumbered U.S. soldiers at a remote Afghanistan base must fend off a brutal offensive by Taliban fighters in the Battle of Kamdesh."
"6736",1,"The Outsider",76,"2019-09-15",2019,"TV-MA","86 min","Movies","A frontier sheriff tries to protect his sadistic son from a Chinese railroad worker hellbent on revenge."
"6737",0,"The Outsiders",70,"2019-04-30",2004,"TV-MA","1 Season","Crime TV Shows","A trio of delinquent brothers fends off neighborhood rivals until one joins a gang to gain protection for the upper-class girl he loves."
"6738",1,"The Package",76,"2018-08-10",2018,"TV-MA","95 min","Comedies","After their buddy suffers an unfortunate accident during spring break, four pals risk everything – including their dignity – to make him whole again."
"6739",1,"The Panti Sisters",52,"2020-12-10",2019,"TV-MA","108 min","Comedies","Three gay siblings are told by their terminally ill father that they must each produce a grandchild in order to inherit their share of his fortune."
"6740",0,"The Paper",14,"2019-01-01",2018,"TV-MA","2 Seasons","International TV Shows","A construction magnate takes over a struggling newspaper and attempts to wield editorial influence for power and personal gain."
"6741",1,"The Paramedic",67,"2020-09-16",2020,"TV-MA","94 min","Dramas","Unable to face his new reality in a wheelchair, Ángel develops a deadly obsession with the woman who left him and unleashes a sinister revenge plot."
